Id,SalePrice
1461,122464.43008970909
1462,161330.9345935355
1463,184567.06748248334
1464,195194.47733287903
1465,188255.82309549963
1466,170812.21854864171
1467,174823.28604773164
1468,166179.15963830057
1469,185863.56203848255
1470,126393.41513708241
1471,187287.2158044161
1472,97357.60182149486
1473,97302.0515946517
1474,146913.31140501786
1475,116614.29348544558
1476,377145.2340648123
1477,263207.82268248725
1478,292025.92962210655
1479,291269.95356888697
1480,482086.4928302953
1481,343882.3960181706
1482,212829.8991018067
1483,181463.33116620575
1484,161487.58782445433
1485,187965.11873293563
1486,193955.01258114888
1487,353465.659130384
1488,235422.0577900555
1489,190599.94435799014
1490,241040.94485835356
1491,188350.28751483298
1492,93182.40070179255
1493,182032.1848242069
1494,291274.52160841855
1495,290248.1153973735
1496,234458.64824440758
1497,177303.67906945944
1498,165568.01067979544
1499,160128.9145123062
1500,156767.2044985357
1501,178617.66134731408
1502,146213.37064198515
1503,281507.44328134943
1504,248996.3575542182
1505,228877.23388752382
1506,193342.30569387725
1507,246334.0746403529
1508,203766.7705099444
1509,169208.4595468913
1510,146549.25915990106
1511,152883.60218768523
1512,176386.44817023136
1513,142178.22484865357
1514,153399.02206119997
1515,190715.0675876385
1516,156294.2912276297
1517,167039.94949535266
1518,133885.43069474254
1519,213484.4103080063
1520,135046.6135506222
1521,137966.75401224982
1522,176402.38949683224
1523,116967.99737499235
1524,130324.22894231236
1525,124070.48288590784
1526,111221.09560006233
1527,111514.32554514206
1528,139681.1961302498
1529,157701.20276491027
1530,178059.5146233814
1531,107184.7625205409
1532,93554.9239315219
1533,150207.57145907282
1534,126782.35797276387
1535,159474.96320517358
1536,110551.53726788014
1537,64347.25400961544
1538,160360.11479108085
1539,205112.48751193716
1540,95528.26936348015
1541,150587.36111685282
1542,146409.55739918756
1543,202178.78292589853
1544,87433.39172604828
1545,116891.22959960836
1546,136735.0702700275
1547,134826.4398648041
1548,140568.0443822033
1549,120067.67396366673
1550,131677.42656034647
1551,108705.37740073219
1552,144213.0597989824
1553,149555.58257342796
1554,119463.20783838916
1555,171761.23274444975
1556,90474.76878464891
1557,103075.79258428876
1558,105075.97199993144
1559,78276.9788854445
1560,125675.71511043317
1561,121924.72669883577
1562,130137.54094721182
1563,121986.10801939807
1564,162166.36244722415
1565,147896.38190605742
1566,256197.75539463133
1567,79776.84272239168
1568,239318.33170186944
1569,140894.37151358736
1570,144208.93862470862
1571,127437.11962396257
1572,147411.67341672877
1573,262421.52383121446
1574,116323.15481224979
1575,239016.2784488342
1576,239647.09491090383
1577,183950.39962273792
1578,144771.09606819417
1579,151830.91146582025
1580,194981.5859567439
1581,159249.90667488702
1582,126243.62474389793
1583,311920.10576922464
1584,228455.93403624767
1585,138000.1623469707
1586,69696.81041865618
1587,105570.65699921067
1588,161847.53486987558
1589,96078.80061003861
1590,137441.43766316067
1591,98636.17874996454
1592,121364.74723847494
1593,122084.19832075872
1594,128618.53661775646
1595,115341.6525371168
1596,235860.0302446062
1597,195860.28183896476
1598,224948.5248914368
1599,168260.20921707692
1600,163115.51965601993
1601,57336.07606141411
1602,112301.55460654023
1603,79408.8459499355
1604,262116.0599421903
1605,244177.11606878287
1606,172103.5363185107
1607,178021.64054320412
1608,214396.22179850406
1609,183133.57831393144
1610,161430.94616932096
1611,140776.29129902227
1612,174301.73360679642
