Id,SalePrice
1461,126817.52
1462,161944.89
1463,183816.56
1464,189691.5
1465,180587.98
1466,166448.92
1467,171220.23
1468,166099.9
1469,177126.69
1470,133323.44
1471,184006.34
1472,96045.48
1473,95982.39
1474,145110.81
1475,126120.4
1476,393360.06
1477,271982.12
1478,289311.22
1479,288187.7
1480,469285.06
1481,349825.3
1482,205137.89
1483,181222.7
1484,165023.72
1485,182651.55
1486,190071.23
1487,375900.22
1488,233078.56
1489,188423.64
1490,236315.02
1491,181709.34
1492,90491.1
1493,184299.28
1494,285222.2
1495,280164.4
1496,235917.8
1497,173859.34
1498,169068.83
1499,159148.72
1500,155375.48
1501,178010.14
1502,143290.89
1503,278424.8
1504,252562.27
1505,227848.73
1506,187036.67
1507,240401.61
1508,203863.98
1509,173428.45
1510,148714.45
1511,155665.44
1512,173867.64
1513,136320.81
1514,153156.52
1515,183116.7
1516,158291.98
1517,158184.38
1518,131864.2
1519,220476.83
1520,139881.75
1521,144469.28
1522,170193.62
1523,120645.88
1524,133594.03
1525,127601.1
1526,108467.81
1527,113144.305
1528,134244.1
1529,165948.86
1530,167950.48
1531,103846.555
1532,87986.97
1533,145632.22
1534,127844.95
1535,163905.4
1536,111841.06
1537,63631.96
1538,170907.81
1539,206692.6
1540,96303.76
1541,157786.02
1542,149073.86
1543,215447.14
1544,86152.43
1545,117696.69
1546,140723.64
1547,138820.05
1548,142513.12
1549,119623.125
1550,130937.38
1551,105911.914
1552,150150.66
1553,148172.69
1554,118133.0
1555,172281.61
1556,97195.984
1557,99206.336
1558,111223.19
1559,86800.73
1560,119751.88
1561,118419.28
1562,133796.62
1563,126544.84
1564,161853.17
1565,149281.7
1566,265679.12
1567,83075.58
1568,241086.02
1569,149892.14
1570,144921.48
1571,122480.46
1572,146437.48
1573,281161.16
1574,108636.03
1575,244201.34
1576,231673.55
1577,191741.66
1578,144868.14
1579,151343.61
1580,193351.31
1581,157909.16
1582,130805.336
1583,323451.6
1584,236356.48
1585,141584.36
1586,71315.54
1587,108356.664
1588,168469.28
1589,93743.94
1590,136297.03
1591,99961.734
1592,126402.88
1593,123879.8
1594,136615.47
1595,122589.49
1596,250879.45
1597,199867.89
1598,221394.0
1599,174038.67
1600,169686.36
1601,49247.414
1602,110589.42
1603,79805.05
1604,257330.75
1605,244543.0
1606,166813.94
1607,172889.78
1608,213382.9
1609,185384.1
1610,166675.12
1611,136473.0
1612,174097.94
1613,157762.7
1614,122456.64
1615,89364.72
1616,77698.3
1617,89066.08
1618,136060.4
1619,145935.31
1620,148249.72
1621,143015.11
1622,149076.84
1623,265859.6
1624,217914.84
1625,119648.34
1626,151528.61
1627,194624.12
1628,286182.62
1629,194489.23
1630,360830.84
1631,229403.1
1632,246912.67
1633,174450.78
1634,196948.9
1635,180252.81
1636,153882.7
1637,203311.8
1638,191633.25
1639,173172.12
1640,278464.12
1641,184216.33
1642,238192.98
1643,238102.6
1644,250325.7
1645,206639.38
1646,158581.48
1647,160195.45
1648,131494.75
1649,152548.5
1650,120259.336
1651,127600.37
1652,96997.36
1653,100560.67
1654,147058.72
1655,153714.9
1656,141030.77
1657,156265.75
1658,142049.61
1659,129828.875
1660,147867.62
1661,478481.1
1662,420510.0
1663,402151.78
1664,505709.44
1665,314152.78
1666,369480.0
1667,405968.56
1668,363163.2
1669,276860.78
1670,365637.84
1671,271955.94
1672,427721.1
1673,311636.7
1674,249163.4
1675,191608.58
1676,187745.27
1677,218212.84
1678,425812.7
1679,399093.78
1680,331866.53
1681,243171.36
1682,321703.94
1683,177771.95
1684,168371.62
1685,178123.06
1686,169398.88
1687,169265.48
1688,193692.38
1689,196358.33
1690,197361.61
1691,182636.9
1692,274523.44
1693,178454.11
1694,192873.6
1695,164749.16
1696,285353.03
1697,169175.6
1698,391950.94
1699,348588.1
1700,264551.5
1701,266763.5
1702,258975.31
1703,244383.77
1704,293315.9
1705,228304.64
1706,440480.6
1707,225594.89
1708,199999.45
1709,276210.44
1710,232217.7
1711,271973.56
1712,269966.2
1713,281395.62
1714,225049.94
1715,208911.34
1716,187602.61
1717,174717.34
1718,132501.44
1719,202848.34
1720,245774.9
1721,169991.83
1722,125935.91
1723,157494.06
1724,201024.22
1725,246307.08
1726,185374.19
1727,150755.6
1728,177739.75
1729,170135.69
1730,160331.78
1731,114723.7
1732,134008.98
1733,111689.39
1734,117733.17
1735,126499.96
1736,110825.08
1737,347670.44
1738,243574.98
1739,251617.69
1740,209057.83
1741,180337.58
1742,178800.78
1743,177858.27
1744,323157.47
1745,227519.12
1746,185793.83
1747,237251.02
1748,221253.42
1749,154122.83
1750,126942.516
1751,240426.14
1752,120619.99
1753,150490.56
1754,187089.31
1755,166729.02
1756,133174.0
1757,117518.69
1758,158659.08
1759,170037.88
1760,161844.38
1761,132292.97
1762,179837.97
1763,170692.31
1764,108433.78
1765,158526.3
1766,174516.34
1767,208144.31
1768,148343.48
1769,175417.73
1770,144669.06
1771,115303.38
1772,127824.48
1773,127923.375
1774,134305.94
1775,150626.25
1776,132891.45
1777,115452.59
1778,136264.27
1779,120102.2
1780,170078.6
1781,127861.17
1782,73670.76
1783,152528.0
1784,116763.73
1785,121464.98
1786,145271.16
1787,174872.2
1788,53270.74
1789,99028.35
1790,71699.2
1791,182891.03
1792,158722.34
1793,120373.734
1794,144844.38
1795,142059.23
1796,128111.516
1797,115912.64
1798,120378.44
1799,112427.195
1800,131840.94
1801,139244.75
1802,128829.23
1803,139242.22
1804,144201.69
1805,138404.31
1806,114824.29
1807,135205.92
1808,128385.85
1809,133753.62
1810,135225.9
1811,98268.29
1812,106108.96
1813,130119.67
1814,93489.31
1815,53168.62
1816,95604.73
1817,118617.87
1818,155231.97
1819,125078.91
1820,57455.555
1821,111669.47
1822,159286.28
1823,47214.39
1824,131120.7
1825,143138.6
1826,116169.164
1827,97507.66
1828,130633.555
1829,100130.805
1830,157569.03
1831,146020.1
1832,87130.32
1833,128417.44
1834,128004.41
1835,121699.31
1836,116662.32
1837,81791.82
1838,129818.48
1839,99119.336
1840,148662.7
1841,142268.97
1842,94343.31
1843,125296.195
1844,139224.83
1845,147554.62
1846,146386.38
1847,168277.72
1848,53348.93
1849,101845.17
1850,114620.35
1851,152721.88
1852,123359.89
1853,142372.94
1854,167772.95
1855,154849.16
1856,217737.84
1857,155783.06
1858,149439.1
1859,119714.88
1860,149561.0
1861,121637.695
1862,294956.3
1863,277269.0
1864,277190.75
1865,333435.94
1866,353154.22
1867,226302.73
1868,317644.1
1869,207066.67
1870,228083.1
1871,257116.34
1872,169459.14
1873,248087.66
1874,146460.25
1875,199057.73
1876,202033.42
1877,213735.25
1878,195205.38
1879,131251.44
1880,131464.16
1881,245600.34
1882,259728.45
1883,188747.9
1884,208082.39
1885,241818.72
1886,292807.25
1887,204544.81
1888,255092.58
1889,160882.42
1890,120608.61
1891,142331.94
1892,97433.57
1893,128181.414
1894,116153.21
1895,129519.21
1896,131850.38
1897,116913.93
1898,108751.305
1899,162663.08
1900,136316.52
1901,173644.6
1902,143035.44
1903,228342.95
1904,140066.64
1905,194544.69
1906,156221.5
1907,204930.05
1908,106558.3
1909,133871.3
1910,121799.4
1911,220336.62
1912,337566.22
1913,132496.12
1914,60863.09
1915,301924.22
1916,62100.63
1917,242484.5
1918,134579.81
1919,152822.98
1920,147958.47
1921,413763.62
1922,322113.47
1923,215650.23
1924,231257.45
1925,202762.86
1926,420921.25
1927,130687.01
1928,140146.0
1929,121072.46
1930,134535.92
1931,140374.2
1932,145427.1
1933,180931.2
1934,178038.83
1935,181943.95
1936,196377.05
1937,178525.78
1938,171328.2
1939,240541.27
1940,173981.92
1941,172441.55
1942,188853.61
1943,203047.31
1944,373780.4
1945,413151.28
1946,153753.75
1947,320983.47
1948,166913.4
1949,238623.84
1950,180659.98
1951,264065.53
1952,210182.12
1953,163489.06
1954,181224.95
1955,137620.0
1956,273767.06
1957,137550.72
1958,324838.03
1959,148069.7
1960,113770.79
1961,120088.57
1962,92745.67
1963,98654.5
1964,108436.984
1965,144377.14
1966,146522.56
1967,298870.66
1968,436677.38
1969,426696.84
1970,460146.84
1971,481502.28
1972,377392.34
1973,275661.75
1974,338677.4
1975,444418.66
1976,266568.94
1977,376239.16
1978,415721.9
1979,334439.4
1980,195279.11
1981,337087.22
1982,225343.95
1983,216230.36
1984,166446.55
1985,212827.67
1986,194989.73
1987,174621.06
1988,177770.1
1989,194126.03
1990,220821.92
1991,230450.34
1992,217207.95
1993,161776.31
1994,243768.8
1995,185497.81
1996,233445.84
1997,332321.34
1998,342256.8
1999,284192.3
2000,334513.75
2001,270117.1
2002,231048.25
2003,257082.52
2004,279439.12
2005,220423.42
2006,229996.53
2007,244281.7
2008,218051.42
2009,204001.1
2010,180114.83
2011,139004.33
2012,175313.7
2013,190533.67
2014,186322.23
2015,208173.5
2016,200846.58
2017,195493.95
2018,117175.125
2019,131950.25
2020,109347.414
2021,104130.38
2022,167295.08
2023,142488.67
2024,245379.58
2025,389235.06
2026,177671.28
2027,155753.5
2028,151139.66
2029,167342.78
2030,260628.9
2031,235484.64
2032,248653.52
2033,252183.19
2034,171099.11
2035,231202.77
2036,198570.45
2037,203183.28
2038,282687.22
2039,230788.17
2040,297575.47
2041,291610.06
2042,206915.66
2043,164793.31
2044,163151.69
2045,231026.88
2046,145983.89
2047,137871.95
2048,136701.73
2049,133251.75
2050,185761.23
2051,94886.33
2052,119990.92
2053,153310.69
2054,84935.43
2055,139303.84
2056,150169.7
2057,116554.9
2058,218306.94
2059,132806.95
2060,167963.62
2061,166159.8
2062,129596.93
2063,124596.02
2064,154762.94
2065,118381.45
2066,160681.4
2067,113466.31
2068,135207.34
2069,87131.15
2070,113362.586
2071,96422.586
2072,133665.77
2073,132755.16
2074,176459.52
2075,142651.28
2076,119940.58
2077,164971.0
2078,124347.93
2079,136400.4
2080,117469.38
2081,126174.53
2082,129512.05
2083,146284.08
2084,109346.266
2085,120498.93
2086,118292.52
2087,120915.65
2088,88340.18
2089,77234.72
2090,129600.02
2091,119944.586
2092,114466.66
2093,119080.42
2094,113942.45
2095,158644.86
2096,82180.26
2097,90698.71
2098,146094.61
2099,49292.336
2100,74078.89
2101,103237.59
2102,128530.77
2103,110939.6
2104,137962.72
2105,132961.05
2106,54164.41
2107,201743.08
2108,108880.5
2109,103133.29
2110,123459.46
2111,138921.77
2112,132806.95
2113,122748.125
2114,113010.05
2115,162074.05
2116,104928.48
2117,154845.47
2118,128380.83
2119,109872.164
2120,114993.055
2121,92890.94
2122,119653.82
2123,83344.04
2124,158324.6
2125,126368.66
2126,152521.45
2127,158428.5
2128,126653.02
2129,91933.664
2130,134768.48
2131,132810.11
2132,104906.86
2133,121079.04
2134,111516.97
2135,87633.07
2136,67718.625
2137,112166.63
2138,141372.39
2139,138765.12
2140,128438.63
2141,142575.94
2142,127011.055
2143,141878.08
2144,119462.38
2145,138733.36
2146,165084.33
2147,134173.7
2148,140333.52
2149,145881.6
2150,255969.64
2151,113412.65
2152,177204.9
2153,163616.95
2154,104097.32
2155,140634.95
2156,257776.8
2157,220110.22
2158,246342.55
2159,210427.4
2160,171227.75
2161,260607.03
2162,391292.88
2163,354855.4
2164,233234.88
2165,223611.64
2166,148479.92
2167,228840.66
2168,203621.69
2169,208517.23
2170,220823.81
2171,156654.16
2172,122542.16
2173,169281.95
2174,224249.1
2175,293261.62
2176,330967.34
2177,254097.11
2178,197415.06
2179,139748.4
2180,195814.33
2181,184938.75
2182,226529.69
2183,187042.75
2184,114774.586
2185,123920.914
2186,135917.75
2187,148782.4
2188,152244.31
2189,203987.86
2190,78552.43
2191,82697.66
2192,94665.43
2193,102009.16
2194,103597.29
2195,116239.76
2196,100515.516
2197,126308.05
2198,156991.11
2199,173942.11
2200,148531.19
2201,152055.83
2202,222429.3
2203,148972.23
2204,196820.66
2205,126554.74
2206,150009.25
2207,224163.78
2208,283766.56
2209,224660.73
2210,116155.09
2211,100996.336
2212,113760.586
2213,107853.04
2214,114377.29
2215,102301.33
2216,141035.47
2217,48331.883
2218,81833.02
2219,77069.39
2220,74597.336
2221,313289.94
2222,258525.72
2223,272964.1
2224,203829.77
2225,119721.164
2226,188858.64
2227,207124.53
2228,270194.4
2229,258599.69
2230,166225.89
2231,223802.8
2232,181937.19
2233,185904.08
2234,236802.31
2235,226216.64
2236,266069.62
2237,348833.84
2238,197177.05
2239,105719.27
2240,161885.28
2241,161084.0
2242,116777.53
2243,136403.9
2244,103947.23
2245,98502.016
2246,150035.0
2247,97630.29
2248,128497.31
2249,126585.88
2250,139878.81
2251,103102.21
2252,164525.89
2253,152768.05
2254,181620.64
2255,184125.0
2256,188813.62
2257,207472.28
2258,155772.36
2259,180680.48
2260,147651.33
2261,192850.78
2262,210396.7
2263,376919.0
2264,453866.97
2265,152726.39
2266,315161.66
2267,381523.16
2268,442340.8
2269,145589.45
2270,189947.66
2271,235871.67
2272,201524.83
2273,172248.11
2274,185678.88
2275,166418.3
2276,197409.8
2277,186435.11
2278,149102.72
2279,125370.66
2280,116459.34
2281,175004.17
2282,186793.89
2283,103511.07
2284,109457.59
2285,151843.97
2286,119561.54
2287,366320.53
2288,289062.72
2289,412639.78
2290,481496.78
2291,345601.03
2292,447424.0
2293,512675.78
2294,453979.1
2295,467720.38
2296,327143.28
2297,347837.25
2298,353801.12
2299,386152.6
2300,353673.6
2301,299964.6
2302,247657.19
2303,246259.39
2304,247171.12
2305,187444.88
2306,184973.67
2307,189613.38
2308,240926.97
2309,280016.16
2310,220489.66
2311,191140.27
2312,169040.61
2313,171802.2
2314,167232.55
2315,181274.22
2316,190721.47
2317,189929.9
2318,187190.33
2319,185299.42
2320,182287.16
2321,228508.08
2322,174551.97
2323,198513.1
2324,181298.08
2325,202646.1
2326,173664.64
2327,223038.08
2328,239074.86
2329,199191.62
2330,174476.08
2331,405444.3
2332,413018.12
2333,341414.75
2334,271665.34
2335,287129.3
2336,337623.53
2337,201737.31
2338,276261.53
2339,206047.45
2340,408767.7
2341,222027.69
2342,237422.12
2343,224805.83
2344,227520.42
2345,231514.31
2346,229078.0
2347,206940.52
2348,254006.0
2349,183455.28
2350,295437.44
2351,271252.7
2352,258472.47
2353,247376.77
2354,133626.52
2355,140920.39
2356,156220.75
2357,193531.0
2358,197372.14
2359,136397.14
2360,112841.5
2361,151153.2
2362,270540.44
2363,144001.47
2364,147001.92
2365,220147.38
2366,192448.8
2367,237387.25
2368,223504.83
2369,241933.14
2370,170970.58
2371,168839.86
2372,199703.47
2373,292666.8
2374,334196.16
2375,251238.11
2376,302503.53
2377,379822.7
2378,148141.03
2379,202507.58
2380,145032.23
2381,160085.5
2382,206181.52
2383,198138.4
2384,239941.0
2385,162257.94
2386,137816.22
2387,134180.1
2388,98684.9
2389,118820.19
2390,158205.36
2391,151174.11
2392,123131.516
2393,179350.02
2394,147586.7
2395,201279.36
2396,153878.44
2397,200875.52
2398,123587.04
2399,61770.156
2400,59133.035
2401,111191.48
2402,134467.05
2403,143027.66
2404,153585.66
2405,154081.97
2406,144139.83
2407,122299.78
2408,152532.22
2409,121462.195
2410,171731.27
2411,114193.2
2412,155852.31
2413,131054.32
2414,141764.6
2415,133892.88
2416,131086.06
2417,130543.016
2418,133830.44
2419,132565.27
2420,121030.9
2421,149965.9
2422,104435.5
2423,124321.25
2424,133843.2
2425,170687.77
2426,129474.63
2427,129126.77
2428,170675.72
2429,115570.91
2430,135426.84
2431,103050.6
2432,140830.1
2433,150278.88
2434,136872.62
2435,150449.52
2436,112245.39
2437,107629.35
2438,124598.76
2439,104655.15
2440,119090.08
2441,94603.875
2442,93784.0
2443,122799.18
2444,134753.7
2445,92778.32
2446,133981.27
2447,190036.27
2448,120345.95
2449,108162.77
2450,141497.97
2451,126037.914
2452,196790.62
2453,86826.48
2454,119304.92
2455,104004.44
2456,135451.12
2457,142213.48
2458,130106.89
2459,112953.16
2460,126308.53
2461,128817.43
2462,145168.67
2463,122757.84
2464,198421.1
2465,137521.47
2466,116741.12
2467,138739.33
2468,80748.54
2469,84327.914
2470,173033.61
2471,217641.11
2472,157910.97
2473,109964.73
2474,78273.27
2475,224759.73
2476,124964.445
2477,124738.09
2478,142574.03
2479,105527.28
2480,143515.72
2481,122711.84
2482,128486.66
2483,111967.31
2484,119677.67
2485,134997.84
2486,149901.72
2487,182145.52
2488,154807.52
2489,154463.17
2490,152436.38
2491,84206.086
2492,189083.02
2493,168183.06
2494,140204.28
2495,84675.01
2496,243025.77
2497,156546.62
2498,113258.734
2499,88483.945
2500,126352.14
2501,147794.6
2502,157858.72
2503,89566.414
2504,172056.5
2505,233673.25
2506,255649.56
2507,285176.75
2508,256949.9
2509,211681.77
2510,212719.31
2511,169581.84
2512,216734.31
2513,210712.77
2514,256961.42
2515,150697.38
2516,175233.14
2517,144531.98
2518,159024.16
2519,235664.14
2520,206412.1
2521,187685.83
2522,224840.98
2523,124152.88
2524,140573.81
2525,148297.1
2526,139925.64
2527,117247.67
2528,134076.88
2529,138303.77
2530,133079.28
2531,262497.75
2532,224713.23
2533,196185.19
2534,229784.73
2535,309179.97
2536,233448.95
2537,238713.75
2538,184504.5
2539,189380.42
2540,174789.84
2541,181043.56
2542,169130.75
2543,127800.46
2544,121387.85
2545,136427.06
2546,128083.3
2547,122074.07
2548,139545.98
2549,162189.1
2550,454729.16
2551,145789.11
2552,122240.31
2553,84941.5
2554,104062.875
2555,119604.195
2556,102600.305
2557,114242.44
2558,159357.7
2559,148924.66
2560,150033.86
2561,136066.38
2562,147932.38
2563,145486.61
2564,216175.72
2565,133388.42
2566,178551.66
2567,129396.86
2568,181239.98
2569,224114.2
2570,114178.17
2571,189761.34
2572,144912.36
2573,219712.38
2574,303442.28
2575,131408.25
2576,123182.61
2577,141634.6
2578,79405.95
2579,59078.246
2580,108743.836
2581,111694.82
2582,108079.15
2583,293069.0
2584,169487.6
2585,178843.08
2586,214805.19
2587,200734.56
2588,142969.16
2589,146440.55
2590,213315.16
2591,218575.05
2592,219255.86
2593,265534.75
2594,191252.58
2595,206080.67
2596,285955.1
2597,184183.14
2598,290472.62
2599,310625.47
2600,138893.28
2601,138967.34
2602,78700.0
2603,95986.14
2604,85309.17
2605,76487.28
2606,141810.98
2607,201382.66
2608,193426.02
2609,169245.62
2610,109040.01
2611,127165.34
2612,159061.92
2613,142917.5
2614,142227.73
2615,164992.72
2616,152315.33
2617,197162.39
2618,180213.11
2619,196615.98
2620,188053.3
2621,175556.3
2622,188255.17
2623,249847.03
2624,312863.56
2625,336883.78
2626,171734.7
2627,161930.98
2628,476984.0
2629,492588.53
2630,401011.66
2631,499467.5
2632,417391.97
2633,322807.25
2634,449941.72
2635,159921.31
2636,184274.67
2637,191649.16
2638,270684.94
2639,181740.89
2640,162980.31
2641,103960.61
2642,188991.61
2643,97596.125
2644,132092.02
2645,106349.87
2646,94178.18
2647,100438.86
2648,139480.66
2649,158494.1
2650,142020.22
2651,138227.56
2652,445083.3
2653,261423.0
2654,245489.58
2655,390811.78
2656,324481.34
2657,351173.38
2658,339088.8
2659,332631.44
2660,375720.7
2661,368957.8
2662,373733.72
2663,276738.56
2664,280414.6
2665,318681.5
2666,290689.06
2667,161787.28
